source_path,title,domain_or_collection,document_type,current_classification,proposed_disposition,proposed_archive_path,reason,superseded_by,canonical_replacement,historical_value,referenced_by_canonical_docs,incoming_repo_links_count,link_break_risk,special_handling,confidence
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_green.txt,round2_tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_red.txt,round2_tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/round2_tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/route_classification.md,route_classification.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/route_classification.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/source_diff.md,source_diff.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/source_diff.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/starting_state.md,starting_state.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/starting_state.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_green.txt,tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_red.txt,tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/w5a_merge_checkpoint.md,w5a_merge_checkpoint.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5a_canonical_editor_safety/w5a_merge_checkpoint.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/authority_chain.md,authority_chain.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/authority_chain.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console_repair.txt,browser_qa_console_repair.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console_repair.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console.txt,browser_qa_console.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa_console.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa.md,browser_qa.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/browser_qa.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/code_review.md,code_review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/code_review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/final_report.md,final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/focused_tests.txt,focused_tests.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/focused_tests.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/full_suite_identity_comparison.md,full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/implementation_plan_summary.md,implementation_plan_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/implementation_plan_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/sibling_isolation.md,sibling_isolation.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/sibling_isolation.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/source_diff.md,source_diff.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/source_diff.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/starting_state.md,starting_state.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/starting_state.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_green.txt,tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_red.txt,tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/w5b_merge_checkpoint.md,w5b_merge_checkpoint.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5b_mobile_bottom_nav_r4_parity/w5b_merge_checkpoint.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/accessibility_review.md,accessibility_review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/accessibility_review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console_repair.txt,browser_qa_console_repair.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console_repair.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console.txt,browser_qa_console.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa_console.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa.md,browser_qa.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/browser_qa.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/code_review.md,code_review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/code_review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/final_report.md,final_report.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/final_report.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests_repair.txt,focused_tests_repair.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests_repair.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests.txt,focused_tests.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/focused_tests.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/full_suite_identity_comparison.md,full_suite_identity_comparison.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/full_suite_identity_comparison.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/implementation_plan_summary.md,implementation_plan_summary.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/implementation_plan_summary.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/non_mutation_proof.md,non_mutation_proof.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/non_mutation_proof.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/preview_authority_chain.md,preview_authority_chain.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/preview_authority_chain.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/source_diff.md,source_diff.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/source_diff.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/starting_state.md,starting_state.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/starting_state.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_green.txt,tdd_green.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_green.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_red.txt,tdd_red.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/tdd_red.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/w5c_merge_checkpoint.md,w5c_merge_checkpoint.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5c_ready_template_preview_ux/w5c_merge_checkpoint.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/authority_map.md,authority_map.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/authority_map.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/current_state_inventory.md,current_state_inventory.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/current_state_inventory.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/gap_matrix.md,gap_matrix.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/gap_matrix.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_design_engine/phase5/w5_discovery/merchant_journeys.md,merchant_journeys.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_design_engine/phase5/w5_discovery/merchant_journeys.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/README.md,README.md,cross_cutting,SUPPORTING,SUPPORTING,CORRECT_IN_PLACE_LATER,,"Live index/README known-stale; fix content in place in a later phase, do not archive",,docs/architecture_knowledge_system/README.md,LOW,1,1,NONE,LIVE_INDEX_FIX_LATER,MEDIUM
docs/reference-kits/rastisi-11-families-v3/ACCEPTANCE_GATES_FA.md,ACCEPTANCE_GATES_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/ACCEPTANCE_GATES_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/contracts/badge-matrix.yaml,badge-matrix.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/contracts/badge-matrix.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/contracts/dynamic-data-mapping.yaml,dynamic-data-mapping.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/contracts/dynamic-data-mapping.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/contracts/icon-manifest.yaml,icon-manifest.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/contracts/icon-manifest.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/contracts/interactions.yaml,interactions.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/contracts/interactions.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/contracts/section-blueprints.yaml,section-blueprints.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/contracts/section-blueprints.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/decision-lock.yaml,decision-lock.yaml,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/decision-lock.yaml,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/KIRO_MASTER_PROMPT_FA.md,KIRO_MASTER_PROMPT_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/KIRO_MASTER_PROMPT_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/README_FA.md,README_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/README_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/RESPONSIVE_CONTRACT_FA.md,RESPONSIVE_CONTRACT_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/RESPONSIVE_CONTRACT_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/screenshots/README_FA.md,README_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/screenshots/README_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/SOURCE_AUDIT_FA.md,SOURCE_AUDIT_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/SOURCE_AUDIT_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/rastisi-11-families-v3/VALIDATION_REPORT_FA.md,VALIDATION_REPORT_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/rastisi-11-families-v3/VALIDATION_REPORT_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/site-targets-5/Beraito/DESIGN_CONTRACT.md,DESIGN_CONTRACT.md,storefront_presentation,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/site-targets-5/Beraito/DESIGN_CONTRACT.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/site-targets-5/laleRokh/DESIGN_CONTRACT.md,DESIGN_CONTRACT.md,storefront_presentation,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/site-targets-5/laleRokh/DESIGN_CONTRACT.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/site-targets-5/README_FA.md,README_FA.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/site-targets-5/README_FA.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/site-targets-5/saremi/DESIGN_CONTRACT.md,DESIGN_CONTRACT.md,storefront_presentation,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/site-targets-5/saremi/DESIGN_CONTRACT.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
docs/reference-kits/site-targets-5/shokolati/DESIGN_CONTRACT.md,DESIGN_CONTRACT.md,storefront_presentation,EVIDENCE_ONLY,EVIDENCE_ONLY,ARCHIVE_CANDIDATE,docs/archive/reference-kits/site-targets-5/shokolati/DESIGN_CONTRACT.md,Phase-4 archive group D_reference_material; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,D_reference_material,MEDIUM
